instance,variant,node,start_kind,pool,cold_start_s,data_read_s,compute_s,data_write_s,read_mb,wrote_mb
2,scenario-03,step-23,warm,ondemand,0.000,0.0019,0.0747,0.0018,1.05,1.05
2,scenario-03,step-24,warm,ondemand,0.000,0.0019,0.0750,0.0018,1.05,1.05
2,scenario-03,step-25,warm,ondemand,0.000,0.0017,0.0742,0.0018,1.05,1.05
1,scenario-01,step-27,warm,ondemand,0.000,0.0031,0.2460,0.0090,2.10,6.29
2,scenario-03,step-26,warm,ondemand,0.000,0.0017,0.0753,0.0034,1.05,1.05
2,scenario-03,step-27,warm,ondemand,0.000,0.0019,0.1238,0.0045,1.05,3.15
2,scenario-03,step-28,warm,ondemand,0.000,0.0046,0.2354,0.0049,3.15,3.15
1,scenario-01,step-28,warm,ondemand,0.000,0.0093,0.4632,0.0095,6.29,6.29
2,scenario-03,step-29,warm,ondemand,0.000,0.0047,0.2414,0.0051,3.15,3.15
2,scenario-03,step-30,warm,ondemand,0.000,0.0046,0.2363,0.0047,3.15,3.15
1,scenario-01,step-29,warm,ondemand,0.000,0.0089,0.4755,0.0088,6.29,6.29
2,scenario-03,step-31,warm,ondemand,0.000,0.0046,0.2387,0.0045,3.15,3.15
1,scenario-01,step-30,warm,ondemand,0.000,0.0092,0.4765,0.0089,6.29,6.29
2,scenario-03,step-32,warm,ondemand,0.000,0.0045,0.2416,0.0046,3.15,3.15
2,scenario-03,step-33,warm,ondemand,0.000,0.0046,0.2339,0.0050,3.15,3.15
1,scenario-01,step-31,warm,ondemand,0.000,0.0090,0.4787,0.0091,6.29,6.29
2,scenario-03,step-34,warm,ondemand,0.000,0.0046,0.2419,0.0046,3.15,3.15
2,scenario-03,step-35,warm,ondemand,0.000,0.0050,0.2340,0.0044,3.15,3.15
1,scenario-01,step-32,warm,ondemand,0.000,0.0090,0.4773,0.0089,6.29,6.29
2,scenario-03,step-36,warm,ondemand,0.000,0.0046,0.2357,0.0055,3.15,3.15
2,scenario-03,step-37,warm,ondemand,0.000,0.0048,0.2312,0.0045,3.15,3.15
1,scenario-01,step-33,warm,ondemand,0.000,0.0093,0.4770,0.0089,6.29,6.29
2,scenario-03,step-38,warm,ondemand,0.000,0.0046,0.2344,0.0044,3.15,3.15
2,scenario-03,step-39,warm,ondemand,0.000,0.0046,0.2293,0.0045,3.15,3.15
1,scenario-01,step-34,warm,ondemand,0.000,0.0088,0.4720,0.0093,6.29,6.29
2,scenario-03,step-40,warm,ondemand,0.000,0.0046,0.2314,0.0047,3.15,3.15
2,scenario-03,step-41,warm,ondemand,0.000,0.0046,0.1822,0.0016,3.15,1.05
1,scenario-01,step-35,warm,ondemand,0.000,0.0091,0.4765,0.0095,6.29,6.29
1,scenario-01,step-36,warm,ondemand,0.000,0.0091,0.4700,0.0088,6.29,6.29
1,scenario-01,step-37,warm,ondemand,0.000,0.0095,0.4641,0.0092,6.29,6.29
1,scenario-01,step-38,warm,ondemand,0.000,0.0090,0.4557,0.0092,6.29,6.29
1,scenario-01,step-39,warm,ondemand,0.000,0.0092,0.4698,0.0087,6.29,6.29
1,scenario-01,step-40,warm,ondemand,0.000,0.0089,0.4824,0.0100,6.29,6.29
1,scenario-01,step-41,warm,ondemand,0.000,0.0102,0.3453,0.0017,6.29,1.05
3,scenario-02,step-0,warm,ondemand,0.000,0.0000,0.0725,0.0017,0.00,1.05
3,scenario-02,step-1,warm,ondemand,0.000,0.0018,0.0898,0.0033,1.05,2.10
3,scenario-02,step-2,warm,ondemand,0.000,0.0031,0.1173,0.0016,2.10,1.05
3,scenario-02,step-3,warm,ondemand,0.000,0.0017,0.0892,0.0032,1.05,2.10
